3.085,0.62541
3.095,0.62625
3.105,0.62709
3.115,0.62794
3.125,0.62878
3.135,0.62962
3.145,0.63045
3.155,0.63127
3.165,0.63207
3.175,0.63285
3.185,0.63361
3.195,0.63435
3.205,0.63507
3.215,0.63576
3.225,0.63642
3.235,0.63706
3.245,0.63768
3.255,0.63827
3.265,0.63883
3.275,0.63937
3.285,0.63988
3.295,0.64037
3.305,0.64084
3.315,0.64128
3.325,0.6417
3.335,0.6421
3.345,0.64248
3.355,0.64285
3.365,0.64319
3.375,0.64352
3.385,0.64383
3.395,0.64412
3.405,0.6444
3.415,0.64468
3.425,0.64494
3.435,0.64519
3.445,0.64543
3.455,0.64567
3.465,0.6459
3.475,0.64613
3.485,0.64636
3.495,0.64659
3.505,0.64683
3.515,0.64707
3.525,0.64732
3.535,0.64759
3.545,0.64786
3.555,0.64816
3.565,0.64847
3.575,0.64881
3.585,0.64918
3.595,0.64957
3.605,0.65
3.615,0.65047
3.625,0.65098
3.635,0.65153
3.645,0.65214
3.655,0.6528
3.665,0.65351
3.675,0.65429
3.685,0.65513
3.695,0.65604
3.705,0.65702
3.715,0.65808
3.725,0.65922
3.735,0.66044
3.745,0.66175
3.755,0.66315
3.765,0.66464
3.775,0.66622
3.785,0.6679
3.795,0.66968
3.805,0.67155
3.815,0.67353
3.825,0.6756
3.835,0.67778
3.845,0.68005
3.855,0.68243
3.865,0.6849
3.875,0.68747
3.885,0.69013
3.895,0.69288
3.905,0.69572
3.915,0.69865
3.925,0.70166
3.935,0.70474
3.945,0.7079
3.955,0.71112
3.965,0.7144
3.975,0.71774
3.985,0.72113
3.995,0.72456
4.005,0.72803
4.015,0.73153
4.025,0.73505
4.035,0.73859
4.045,0.74214
4.055,0.74568
4.065,0.74923
4.075,0.75276
4.085,0.75627
4.095,0.75976
4.105,0.76322
4.115,0.76664
4.125,0.77001
4.135,0.77334
4.145,0.77661
4.155,0.77982
4.165,0.78297
4.175,0.78606
4.185,0.78907
4.195,0.79201
4.205,0.79487
4.215,0.79766
4.225,0.80037
4.235,0.80299
4.245,0.80554
4.255,0.80802
4.265,0.81041
4.275,0.81273
4.285,0.81497
4.295,0.81715
4.305,0.81926
4.315,0.8213
4.325,0.82328
4.335,0.82522
4.345,0.8271
4.355,0.82894
4.365,0.83074
4.375,0.8325
4.385,0.83425
4.395,0.83597
4.405,0.83769
4.415,0.8394
4.425,0.84111
4.435,0.84283
4.445,0.84457
4.455,0.84633
4.465,0.84812
4.475,0.84995
4.485,0.85183
4.495,0.85375
4.505,0.85574
4.515,0.85778
4.525,0.85989
4.535,0.86208
4.545,0.86435
4.555,0.8667
4.565,0.86914
4.575,0.87167
4.585,0.87429
4.595,0.87702
4.605,0.87984
4.615,0.88277
4.625,0.8858
4.635,0.88894
4.645,0.89219
4.655,0.89555
4.665,0.89902
4.675,0.9026
4.685,0.90629
4.695,0.91009
4.705,0.914
4.715,0.91802
4.725,0.92215
4.735,0.92639
4.745,0.93073
4.755,0.93518
4.765,0.93974
4.775,0.9444
4.785,0.94917
4.795,0.95404
4.805,0.95901
4.815,0.96409
4.825,0.96928
4.835,0.97456
4.845,0.97995
4.855,0.98545
4.865,0.99106
4.875,0.99677
4.885,1.0026
4.895,1.0085
4.905,1.0146
4.915,1.0207
4.925,1.027
4.935,1.0334
4.945,1.04
4.955,1.0467
4.965,1.0535
4.975,1.0604
4.985,1.0675
4.995,1.0747
5.005,1.0821
5.015,1.0896
5.025,1.0973
5.035,1.1052
5.045,1.1132
5.055,1.1214
5.065,1.1298
5.075,1.1384
5.085,1.1471
5.095,1.156
5.105,1.1651
5.115,1.1744
5.125,1.1838
5.135,1.1935
5.145,1.2033
5.155,1.2133
5.165,1.2234
5.175,1.2338
5.185,1.2443
5.195,1.255
5.205,1.2658
5.215,1.2768
5.225,1.2879
5.235,1.2991
5.245,1.3104
5.255,1.3219
5.265,1.3334
5.275,1.345
5.285,1.3567
5.295,1.3684
5.305,1.3801
5.315,1.3918
5.325,1.4035
5.335,1.4152
5.345,1.4268
5.355,1.4384
5.365,1.4498
5.375,1.4611
5.385,1.4723
5.395,1.4833
5.405,1.4941
5.415,1.5047
5.425,1.5151
5.435,1.5251
5.445,1.5349
5.455,1.5444
5.465,1.5535
5.475,1.5623
5.485,1.5707
5.495,1.5787
5.505,1.5863
5.515,1.5934
5.525,1.6001
5.535,1.6062
5.545,1.6119
5.555,1.6171
5.565,1.6217
5.575,1.6257
5.585,1.6293
5.595,1.6322
5.605,1.6346
5.615,1.6363
5.625,1.6375
5.635,1.6381
5.645,1.6381
5.655,1.6375
5.665,1.6363
5.675,1.6345
5.685,1.6321
5.695,1.6291
5.705,1.6255
5.715,1.6213
5.725,1.6166
5.735,1.6113
5.745,1.6055
5.755,1.5992
5.765,1.5923
5.775,1.5849
5.785,1.5771
5.795,1.5688
5.805,1.5601
5.815,1.5509
5.825,1.5414
5.835,1.5315
5.845,1.5212
5.855,1.5106
5.865,1.4997
5.875,1.4885
5.885,1.477
5.895,1.4653
5.905,1.4534
5.915,1.4414
5.925,1.4291
5.935,1.4167
5.945,1.4043
5.955,1.3917
5.965,1.379
5.975,1.3663
5.985,1.3536
5.995,1.3409
6.005,1.3282
6.015,1.3155
6.025,1.3029
6.035,1.2903
6.045,1.2778
6.055,1.2655
6.065,1.2532
6.075,1.2411
6.085,1.2292
6.095,1.2173
6.105,1.2057
6.115,1.1942
6.125,1.1829
6.135,1.1718
6.145,1.1609
6.155,1.1502
6.165,1.1397
6.175,1.1294
6.185,1.1194
6.195,1.1095
6.205,1.0999
6.215,1.0905
6.225,1.0813
6.235,1.0723
6.245,1.0636
6.255,1.0551
6.265,1.0467
6.275,1.0386
6.285,1.0307
6.295,1.023
6.305,1.0155
6.315,1.0083
6.325,1.0012
6.335,0.99425
6.345,0.98753
6.355,0.981
6.365,0.97464
6.375,0.96845
6.385,0.96243
6.395,0.95658
6.405,0.95089
6.415,0.94536
6.425,0.93998
6.435,0.93474
6.445,0.92965
6.455,0.92471
6.465,0.9199
6.475,0.91523
6.485,0.91069
6.495,0.90627
6.505,0.90199
6.515,0.89782
6.525,0.89378
6.535,0.88986
6.545,0.88605
6.555,0.88236
6.565,0.87878
6.575,0.87532
6.585,0.87196
6.595,0.86871
6.605,0.86556
6.615,0.86252
6.625,0.85958
6.635,0.85674
6.645,0.85401
6.655,0.85137
6.665,0.84882
6.675,0.84637
6.685,0.84402
6.695,0.84175
6.705,0.83958
6.715,0.83749
6.725,0.83549
6.735,0.83357
6.745,0.83173
6.755,0.82998
6.765,0.8283
6.775,0.82669
6.785,0.82516
6.795,0.82369
6.805,0.82229
6.815,0.82096
6.825,0.81969
6.835,0.81848
6.845,0.81733
6.855,0.81622
6.865,0.81517
6.875,0.81417
6.885,0.81321
6.895,0.8123
6.905,0.81142
6.915,0.81058
6.925,0.80978
6.935,0.809
6.945,0.80826
6.955,0.80755
6.965,0.80686
6.975,0.80619
6.985,0.80554
6.995,0.80491
7.005,0.8043
7.015,0.80371
7.025,0.80313
7.035,0.80256
7.045,0.802
7.055,0.80146
7.065,0.80092
7.075,0.80039
7.085,0.79987
7.095,0.79936
7.105,0.79886
7.115,0.79836
7.125,0.79787
7.135,0.79739
7.145,0.79691
7.155,0.79644
7.165,0.79598
7.175,0.79553
7.185,0.79508
7.195,0.79464
7.205,0.79421
7.215,0.79379
7.225,0.79338
7.235,0.79298
7.245,0.79259
7.255,0.7922
7.265,0.79183
7.275,0.79147
7.285,0.79112
7.295,0.79078
7.305,0.79045
7.315,0.79014
7.325,0.78983
7.335,0.78954
7.345,0.78925
7.355,0.78898
7.365,0.78872
7.375,0.78847
7.385,0.78823
7.395,0.788
7.405,0.78777
7.415,0.78756
7.425,0.78735
7.435,0.78715
7.445,0.78696
7.455,0.78678
7.465,0.7866
7.475,0.78643
7.485,0.78626
7.495,0.7861
7.505,0.78594
7.515,0.78579
7.525,0.78564
7.535,0.7855
7.545,0.78536
7.555,0.78523
7.565,0.78511
7.575,0.78499
7.585,0.78488
7.595,0.78477
7.605,0.78468
7.615,0.7846
7.625,0.78454
7.635,0.78448
7.645,0.78445
7.655,0.78443
7.665,0.78444
7.675,0.78447
7.685,0.78452
7.695,0.78461
7.705,0.78473
7.715,0.78488
7.725,0.78507
7.735,0.78531
7.745,0.7856
7.755,0.78593
7.765,0.78632
7.775,0.78677
7.785,0.78727
7.795,0.78785
7.805,0.78849
7.815,0.78921
7.825,0.79001
7.835,0.79089
7.845,0.79185
7.855,0.7929
7.865,0.79405
7.875,0.79529
7.885,0.79663
7.895,0.79807
7.905,0.79962
7.915,0.80127
7.925,0.80303
7.935,0.8049
7.945,0.80689
7.955,0.80899
7.965,0.81121
7.975,0.81354
7.985,0.81598
7.995,0.81855
8.005,0.82123
8.015,0.82402
8.025,0.82693
8.035,0.82995
8.045,0.83308
8.055,0.83633
8.065,0.83967
8.075,0.84312
8.085,0.84668
8.095,0.85032
8.105,0.85406
8.115,0.85789
8.125,0.86181
8.135,0.8658
8.145,0.86987
8.155,0.87401
8.165,0.87821
8.175,0.88248
8.185,0.88679
8.195,0.89115
8.205,0.89556
8.215,0.9
8.225,0.90447
8.235,0.90896
8.245,0.91347
8.255,0.91799
8.265,0.92251
8.275,0.92703
8.285,0.93154
8.295,0.93604
8.305,0.94052
8.315,0.94498
8.325,0.9494
8.335,0.95379
8.345,0.95813
8.355,0.96243
8.365,0.96667
8.375,0.97086
8.385,0.97499
8.395,0.97905
8.405,0.98305
8.415,0.98696
8.425,0.99081
8.435,0.99457
8.445,0.99825
8.455,1.0018
8.465,1.0054
8.475,1.0088
8.485,1.0121
8.495,1.0153
8.505,1.0185
8.515,1.0215
8.525,1.0244
8.535,1.0273
8.545,1.03
8.555,1.0327
8.565,1.0352
8.575,1.0377
8.585,1.04
8.595,1.0423
8.605,1.0445
8.615,1.0465
8.625,1.0485
8.635,1.0504
8.645,1.0521
8.655,1.0538
8.665,1.0554
8.675,1.057
8.685,1.0584
8.695,1.0597
8.705,1.061
8.715,1.0622
8.725,1.0633
8.735,1.0643
8.745,1.0653
8.755,1.0662
8.765,1.067
8.775,1.0677
8.785,1.0684
8.795,1.069
8.805,1.0696
8.815,1.0701
8.825,1.0706
8.835,1.0709
8.845,1.0713
8.855,1.0716
8.865,1.0718
8.875,1.072
8.885,1.0722
8.895,1.0723
8.905,1.0724
8.915,1.0724
8.925,1.0724
8.935,1.0724
8.945,1.0724
8.955,1.0723
8.965,1.0722
8.975,1.0721
8.985,1.0719
8.995,1.0718
9.005,1.0716
9.015,1.0714
9.025,1.0712
9.035,1.071
9.045,1.0708
9.055,1.0705
9.065,1.0703
9.075,1.07
9.085,1.0698
9.095,1.0695
9.105,1.0693
9.115,1.069
9.125,1.0688
9.135,1.0685
9.145,1.0683
9.155,1.0681
9.165,1.0678
9.175,1.0676
9.185,1.0674
9.195,1.0672
9.205,1.067
9.215,1.0668
9.225,1.0666
9.235,1.0665
9.245,1.0663
9.255,1.0662
9.265,1.066
9.275,1.0659
9.285,1.0658
9.295,1.0657
9.305,1.0656
9.315,1.0655
9.325,1.0654
9.335,1.0653
9.345,1.0653
9.355,1.0652
9.365,1.0652
9.375,1.0651
9.385,1.0651
9.395,1.0651
9.405,1.065
9.415,1.065
9.425,1.065
9.435,1.065
9.445,1.065
9.455,1.065
9.465,1.065
9.475,1.065
9.485,1.065
9.495,1.0651
9.505,1.0651
9.515,1.0651
9.525,1.0651
9.535,1.0652
9.545,1.0652
9.555,1.0653
9.565,1.0653
9.575,1.0654
9.585,1.0654
9.595,1.0655
9.605,1.0656
9.615,1.0657
9.625,1.0658
9.635,1.0659
9.645,1.066
9.655,1.0662
9.665,1.0663
9.675,1.0665
9.685,1.0667
9.695,1.0669
9.705,1.0672
9.715,1.0674
9.725,1.0677
9.735,1.068
9.745,1.0684
9.755,1.0687
9.765,1.0691
9.775,1.0695
9.785,1.07
9.795,1.0705
9.805,1.071
9.815,1.0715
9.825,1.0721
9.835,1.0727
9.845,1.0733
9.855,1.074
9.865,1.0747
9.875,1.0755
9.885,1.0762
9.895,1.0771
9.905,1.0779
9.915,1.0788
9.925,1.0797
9.935,1.0806
9.945,1.0815
9.955,1.0825
9.965,1.0835
9.975,1.0845
9.985,1.0856
9.995,1.0866
10.005,1.0877
10.015,1.0888
10.025,1.0899
10.035,1.091
10.045,1.0921
10.055,1.0932
10.065,1.0943
10.075,1.0954
10.085,1.0966
10.095,1.0977
10.105,1.0988
10.115,1.0998
10.125,1.1009
10.135,1.102
10.145,1.103
10.155,1.104
10.165,1.105
10.175,1.106
10.185,1.1069
10.195,1.1078
10.205,1.1087
10.215,1.1096
10.225,1.1104
10.235,1.1112
10.245,1.1119
10.255,1.1126
10.265,1.1133
10.275,1.1139
10.285,1.1145
10.295,1.1151
10.305,1.1156
10.315,1.1161
10.325,1.1165
10.335,1.1169
10.345,1.1173
10.355,1.1176
10.365,1.1179
10.375,1.1181
10.385,1.1183
10.395,1.1185
10.405,1.1187
10.415,1.1188
10.425,1.1188
10.435,1.1189
10.445,1.1189
10.455,1.1189
10.465,1.1188
10.475,1.1187
10.485,1.1186
10.495,1.1185
10.505,1.1183
10.515,1.1182
10.525,1.118
10.535,1.1177
10.545,1.1175
10.555,1.1172
10.565,1.1169
10.575,1.1166
10.585,1.1162
10.595,1.1159
10.605,1.1155
10.615,1.115
10.625,1.1146
10.635,1.1141
10.645,1.1136
10.655,1.1131
10.665,1.1126
10.675,1.112
10.685,1.1114
10.695,1.1108
10.705,1.1101
10.715,1.1094
10.725,1.1087
10.735,1.1079
10.745,1.1071
10.755,1.1062
10.765,1.1054
10.775,1.1044
10.785,1.1035
10.795,1.1025
10.805,1.1014
10.815,1.1003
10.825,1.0992
10.835,1.098
10.845,1.0967
10.855,1.0954
10.865,1.0941
10.875,1.0927
10.885,1.0912
10.895,1.0897
10.905,1.0882
10.915,1.0865
10.925,1.0849
10.935,1.0832
10.945,1.0814
10.955,1.0796
10.965,1.0777
10.975,1.0758
10.985,1.0738
10.995,1.0718
11.005,1.0697
11.015,1.0676
11.025,1.0655
11.035,1.0632
11.045,1.061
11.055,1.0587
11.065,1.0564
11.075,1.054
11.085,1.0516
11.095,1.0492
11.105,1.0467
11.115,1.0442
11.125,1.0417
11.135,1.0391
11.145,1.0365
11.155,1.0339
11.165,1.0313
11.175,1.0287
11.185,1.026
11.195,1.0234
11.205,1.0207
11.215,1.018
11.225,1.0153
11.235,1.0126
11.245,1.0098
11.255,1.0071
11.265,1.0044
11.275,1.0017
11.285,0.99892
11.295,0.99619
11.305,0.99345
11.315,0.99073
11.325,0.988
11.335,0.98528
11.345,0.98256
11.355,0.97985
11.365,0.97715
11.375,0.97446
11.385,0.97177
11.395,0.9691
11.405,0.96643
11.415,0.96378
11.425,0.96114
11.435,0.95851
11.445,0.95589
11.455,0.95329
11.465,0.95071
11.475,0.94814
11.485,0.94559
11.495,0.94305
11.505,0.94054
11.515,0.93804
11.525,0.93557
11.535,0.93311
11.545,0.93069
11.555,0.92828
11.565,0.9259
11.575,0.92355
11.585,0.92123
11.595,0.91893
11.605,0.91667
11.615,0.91444
11.625,0.91225
11.635,0.91009
11.645,0.90796
11.655,0.90588
11.665,0.90383
11.675,0.90183
11.685,0.89986
11.695,0.89794
11.705,0.89607
11.715,0.89424
11.725,0.89246
11.735,0.89073
11.745,0.88904
11.755,0.88741
11.765,0.88582
11.775,0.88429
11.785,0.88281
11.795,0.88138
11.805,0.88
11.815,0.87867
11.825,0.87739
11.835,0.87617
11.845,0.87499
11.855,0.87387
11.865,0.87279
11.875,0.87177
11.885,0.87079
11.895,0.86985
11.905,0.86896
11.915,0.86812
11.925,0.86731
11.935,0.86654
11.945,0.86581
11.955,0.86512
11.965,0.86446
11.975,0.86383
11.985,0.86323
11.995,0.86266
12.005,0.86211
12.015,0.86158
12.025,0.86108
12.035,0.86059
12.045,0.86012
12.055,0.85966
12.065,0.85921
12.075,0.85877
12.085,0.85833
12.095,0.85791
12.105,0.85748
12.115,0.85706
12.125,0.85664
12.135,0.85622
12.145,0.85579
12.155,0.85537
12.165,0.85494
12.175,0.85451
12.185,0.85407
12.195,0.85363
12.205,0.85319
12.215,0.85274
12.225,0.8523
12.235,0.85185
12.245,0.8514
12.255,0.85094
12.265,0.8505
12.275,0.85005
12.285,0.84961
12.295,0.84918
12.305,0.84876
12.315,0.84835
12.325,0.84795
12.335,0.84757
12.345,0.8472
12.355,0.84686
12.365,0.84655
12.375,0.84626
12.385,0.846
12.395,0.84577
12.405,0.84558
12.415,0.84542
12.425,0.84531
12.435,0.84523
12.445,0.84521
12.455,0.84522
12.465,0.84529
12.475,0.84541
12.485,0.84559
12.495,0.84582
12.505,0.8461
12.515,0.84645
12.525,0.84685
12.535,0.84732
12.545,0.84784
12.555,0.84843
12.565,0.84908
12.575,0.84979
12.585,0.85057
12.595,0.8514
12.605,0.8523
12.615,0.85326
12.625,0.85428
12.635,0.85536
12.645,0.8565
12.655,0.85769
12.665,0.85895
12.675,0.86025
12.685,0.86161
12.695,0.86302
12.705,0.86449
12.715,0.866
12.725,0.86755
12.735,0.86916
12.745,0.8708
12.755,0.87249
12.765,0.87422
12.775,0.87599
12.785,0.87779
12.795,0.87963
12.805,0.8815
12.815,0.88341
12.825,0.88535
12.835,0.88732
12.845,0.88932
12.855,0.89135
12.865,0.89342
12.875,0.89551
12.885,0.89763
12.895,0.89978
12.905,0.90196
12.915,0.90417
12.925,0.90641
12.935,0.90868
12.945,0.91099
12.955,0.91333
12.965,0.9157
12.975,0.91811
12.985,0.92056
12.995,0.92304
13.005,0.92557
13.015,0.92813
13.025,0.93074
13.035,0.9334
13.045,0.93609
13.055,0.93884
13.065,0.94164
13.075,0.94448
13.085,0.94738
13.095,0.95033
13.105,0.95333
13.115,0.95639
13.125,0.9595
13.135,0.96267
13.145,0.9659
13.155,0.96918
13.165,0.97251
13.175,0.9759
13.185,0.97934
13.195,0.98284
13.205,0.98639
13.215,0.98999
13.225,0.99364
13.235,0.99733
13.245,1.0011
13.255,1.0049
13.265,1.0087
13.275,1.0125
13.285,1.0164
13.295,1.0203
13.305,1.0243
13.315,1.0282
13.325,1.0322
13.335,1.0362
13.345,1.0402
13.355,1.0441
13.365,1.0481
13.375,1.0521
13.385,1.0561
13.395,1.06
13.405,1.0639
13.415,1.0678
13.425,1.0717
13.435,1.0755
13.445,1.0792
13.455,1.083
13.465,1.0866
13.475,1.0902
13.485,1.0937
13.495,1.0972
13.505,1.1006
13.515,1.1039
13.525,1.1071
13.535,1.1102
13.545,1.1133
13.555,1.1162
13.565,1.1191
13.575,1.1219
13.585,1.1245
13.595,1.1271
13.605,1.1295
13.615,1.1318
13.625,1.1341
13.635,1.1362
13.645,1.1382
13.655,1.1401
13.665,1.1419
13.675,1.1436
13.685,1.1451
13.695,1.1466
13.705,1.148
13.715,1.1492
13.725,1.1503
13.735,1.1514
13.745,1.1523
13.755,1.1531
13.765,1.1539
13.775,1.1545
13.785,1.1551
13.795,1.1555
13.805,1.1559
13.815,1.1562
13.825,1.1563
13.835,1.1565
13.845,1.1565
13.855,1.1564
13.865,1.1563
13.875,1.1561
13.885,1.1558
13.895,1.1555
13.905,1.1551
13.915,1.1546
13.925,1.1541
13.935,1.1535
13.945,1.1528
13.955,1.1521
13.965,1.1513
13.975,1.1505
13.985,1.1496
13.995,1.1487
14.005,1.1477
14.015,1.1467
14.025,1.1456
14.035,1.1445
14.045,1.1433
14.055,1.1421
14.065,1.1409
14.075,1.1396
14.085,1.1382
14.095,1.1369
14.105,1.1354
14.115,1.134
14.125,1.1325
14.135,1.131
14.145,1.1294
14.155,1.1278
14.165,1.1262
14.175,1.1246
14.185,1.1229
14.195,1.1212
14.205,1.1194
14.215,1.1177
14.225,1.1159
14.235,1.1141
14.245,1.1123
14.255,1.1105
14.265,1.1086
14.275,1.1068
14.285,1.1049
14.295,1.103
14.305,1.1011
14.315,1.0993
14.325,1.0974
14.335,1.0955
14.345,1.0936
14.355,1.0917
14.365,1.0898
14.375,1.088
14.385,1.0861
14.395,1.0843
14.405,1.0825
14.415,1.0806
14.425,1.0789
14.435,1.0771
14.445,1.0753
14.455,1.0736
14.465,1.0719
14.475,1.0702
14.485,1.0685
14.495,1.0669
14.505,1.0653
14.515,1.0637
14.525,1.0622
14.535,1.0606
14.545,1.0591
14.555,1.0576
14.565,1.0562
14.575,1.0547
14.585,1.0533
14.595,1.0519
14.605,1.0505
14.615,1.0492
14.625,1.0478
14.635,1.0465
14.645,1.0452
14.655,1.0439
14.665,1.0426
14.675,1.0413
14.685,1.04
14.695,1.0387
14.705,1.0374
14.715,1.0361
14.725,1.0349
14.735,1.0336
14.745,1.0323
14.755,1.031
14.765,1.0297
14.775,1.0283
14.785,1.027
14.795,1.0256
14.805,1.0243
14.815,1.0229
14.825,1.0215
14.835,1.0201
14.845,1.0187
14.855,1.0173
14.865,1.0158
14.875,1.0144
14.885,1.0129
14.895,1.0115
14.905,1.01
14.915,1.0085
14.925,1.007
14.935,1.0055
14.945,1.004
14.955,1.0025
14.965,1.001
14.975,0.99956
14.985,0.99809
14.995,0.99664
15.005,0.9952
15.015,0.99378
15.025,0.99238
15.035,0.99101
15.045,0.98967
15.055,0.98836
15.065,0.98709
15.075,0.98585
15.085,0.98465
15.095,0.9835
15.105,0.98239
15.115,0.98133
15.125,0.98032
15.135,0.97936
15.145,0.97846
15.155,0.97762
15.165,0.97683
15.175,0.9761
15.185,0.97542
15.195,0.97481
15.205,0.97426
15.215,0.97377
15.225,0.97333
15.235,0.97296
15.245,0.97265
15.255,0.97239
15.265,0.97219
15.275,0.97204
15.285,0.97194
15.295,0.9719
15.305,0.9719
15.315,0.97195
15.325,0.97204
15.335,0.97217
15.345,0.97234
15.355,0.97254
15.365,0.97277
15.375,0.97303
15.385,0.97331
15.395,0.97361
15.405,0.97393
15.415,0.97426
15.425,0.9746
15.435,0.97495
15.445,0.9753
15.455,0.97565
15.465,0.97599
15.475,0.97633
15.485,0.97666
15.495,0.97699
15.505,0.97729
15.515,0.97758
15.525,0.97786
15.535,0.97811
15.545,0.97834
15.555,0.97855
15.565,0.97874
15.575,0.9789
15.585,0.97904
15.595,0.97915
15.605,0.97924
15.615,0.9793
15.625,0.97934
15.635,0.97935
15.645,0.97935
15.655,0.97932
15.665,0.97927
15.675,0.9792
15.685,0.97912
15.695,0.97902
15.705,0.97891
15.715,0.97879
15.725,0.97865
